customer_id,first_name,last_name,email,gender,age,city,state,country,signup_date,acquisition_channel
19073,First19073,Last19073,user19073@example.com,Male,39,City98,NC,USA,2021-12-09 15:13:26,Paid Search
19074,First19074,Last19074,user19074@example.com,Male,46,City97,PA,USA,2022-12-11 07:49:27,Referral
19075,First19075,Last19075,user19075@example.com,Male,37,City32,CA,USA,2022-08-16 17:13:24,Social Media
19076,First19076,Last19076,user19076@example.com,Female,20,City48,IL,USA,2022-10-14 19:41:46,Paid Search
19077,First19077,Last19077,user19077@example.com,Female,32,City88,OH,USA,2022-11-16 02:08:04,Organic Search
19078,First19078,Last19078,user19078@example.com,Male,30,City73,CA,USA,2021-03-07 15:51:51,Organic Search
19079,First19079,Last19079,user19079@example.com,Male,22,City44,OH,USA,2023-09-07 04:50:58,Organic Search
19080,First19080,Last19080,user19080@example.com,Female,40,City19,IL,USA,2021-06-03 11:08:18,Paid Search
19081,First19081,Last19081,user19081@example.com,Female,41,City6,IL,USA,2022-04-10 07:53:43,Paid Search
19082,First19082,Last19082,user19082@example.com,Female,43,City47,NY,USA,2021-11-16 12:49:38,Direct
19083,First19083,Last19083,user19083@example.com,Male,23,City50,FL,USA,2022-08-29 19:12:40,Organic Search
19084,First19084,Last19084,user19084@example.com,Female,36,City10,NC,USA,2023-11-18 20:50:35,Organic Search
19085,First19085,Last19085,user19085@example.com,Female,34,City5,NY,USA,2022-03-28 04:37:16,Organic Search
19086,First19086,Last19086,user19086@example.com,Female,38,City8,NC,USA,2022-10-22 21:13:16,Paid Search
19087,First19087,Last19087,user19087@example.com,Male,36,City53,GA,USA,2021-06-04 09:52:03,Organic Search
19088,First19088,Last19088,user19088@example.com,Female,34,City63,FL,USA,2022-05-22 13:00:48,Organic Search
19089,First19089,Last19089,user19089@example.com,Female,33,City73,NY,USA,2023-09-29 20:50:21,Direct
19090,First19090,Last19090,user19090@example.com,Female,48,City74,PA,USA,2023-10-18 01:26:16,Paid Search
19091,First19091,Last19091,user19091@example.com,Male,24,City2,OH,USA,2022-08-21 19:03:26,Organic Search
19092,First19092,Last19092,user19092@example.com,Female,32,City83,NY,USA,2023-04-21 20:05:13,Organic Search
19093,First19093,Last19093,user19093@example.com,Male,47,City3,GA,USA,2021-01-04 12:29:02,Organic Search
19094,First19094,Last19094,user19094@example.com,Male,25,City51,NC,USA,2022-08-05 11:12:26,Organic Search
19095,First19095,Last19095,user19095@example.com,Female,25,City74,IL,USA,2023-03-13 07:42:50,Social Media
19096,First19096,Last19096,user19096@example.com,Male,43,City55,PA,USA,2021-12-27 20:59:43,Direct
19097,First19097,Last19097,user19097@example.com,Female,18,City71,PA,USA,2023-09-13 20:44:56,Paid Search
19098,First19098,Last19098,user19098@example.com,Female,42,City8,MI,USA,2023-05-03 21:54:24,Direct
19099,First19099,Last19099,user19099@example.com,Male,29,City10,NY,USA,2023-04-23 01:10:21,Organic Search
19100,First19100,Last19100,user19100@example.com,Female,39,City70,CA,USA,2021-01-24 05:30:37,Social Media
19101,First19101,Last19101,user19101@example.com,Female,20,City50,IL,USA,2021-07-21 04:00:13,Email
19102,First19102,Last19102,user19102@example.com,Male,49,City92,PA,USA,2023-02-20 16:27:21,Organic Search
19103,First19103,Last19103,user19103@example.com,Female,20,City57,CA,USA,2022-09-07 12:32:31,Social Media
19104,First19104,Last19104,user19104@example.com,Male,43,City62,GA,USA,2022-09-25 20:09:35,Social Media
19105,First19105,Last19105,user19105@example.com,Male,20,City34,IL,USA,2021-01-17 04:51:23,Social Media
19106,First19106,Last19106,user19106@example.com,Male,56,City6,IL,USA,2022-04-29 14:34:12,Direct
19107,First19107,Last19107,user19107@example.com,Male,34,City100,GA,USA,2023-05-11 08:38:46,Paid Search
19108,First19108,Last19108,user19108@example.com,Male,58,City90,GA,USA,2022-12-27 22:22:59,Organic Search
19109,First19109,Last19109,user19109@example.com,Other,25,City31,NC,USA,2022-09-19 05:40:21,Referral
19110,First19110,Last19110,user19110@example.com,Female,29,City62,FL,USA,2023-02-02 01:52:31,Social Media
19111,First19111,Last19111,user19111@example.com,Female,49,City65,TX,USA,2023-07-20 23:25:41,Organic Search
19112,First19112,Last19112,user19112@example.com,Male,18,City35,MI,USA,2023-07-19 09:17:11,Email
19113,First19113,Last19113,user19113@example.com,Female,26,City89,NY,USA,2022-05-14 21:22:02,Referral
19114,First19114,Last19114,user19114@example.com,Male,40,City88,CA,USA,2021-12-03 17:28:20,Direct
19115,First19115,Last19115,user19115@example.com,Male,22,City17,MI,USA,2022-02-05 19:37:40,Paid Search
19116,First19116,Last19116,user19116@example.com,Male,41,City92,IL,USA,2022-07-25 09:18:57,Referral
19117,First19117,Last19117,user19117@example.com,Male,37,City28,PA,USA,2021-04-08 18:25:07,Direct
19118,First19118,Last19118,user19118@example.com,Male,18,City85,GA,USA,2022-10-09 13:05:18,Paid Search
19119,First19119,Last19119,user19119@example.com,Female,46,City25,PA,USA,2022-05-11 20:44:22,Direct
19120,First19120,Last19120,user19120@example.com,Female,19,City73,NY,USA,2023-04-11 06:31:30,Organic Search
19121,First19121,Last19121,user19121@example.com,Male,44,City37,GA,USA,2021-10-27 16:36:31,Paid Search
19122,First19122,Last19122,user19122@example.com,Male,36,City40,IL,USA,2021-03-14 12:56:11,Social Media
19123,First19123,Last19123,user19123@example.com,Male,29,City75,TX,USA,2023-09-06 15:49:33,Organic Search
19124,First19124,Last19124,user19124@example.com,Other,21,City90,PA,USA,2021-03-16 11:25:37,Direct
19125,First19125,Last19125,user19125@example.com,Female,38,City48,PA,USA,2023-10-12 10:40:24,Social Media
19126,First19126,Last19126,user19126@example.com,Female,24,City29,TX,USA,2022-06-29 06:11:49,Direct
19127,First19127,Last19127,user19127@example.com,Female,49,City3,OH,USA,2021-03-03 13:47:03,Referral
19128,First19128,Last19128,user19128@example.com,Male,49,City1,OH,USA,2021-05-18 16:09:12,Direct
19129,First19129,Last19129,user19129@example.com,Other,54,City51,OH,USA,2022-08-07 01:13:43,Social Media
19130,First19130,Last19130,user19130@example.com,Male,38,City63,GA,USA,2021-01-18 06:30:32,Organic Search
19131,First19131,Last19131,user19131@example.com,Male,30,City59,OH,USA,2023-09-29 03:40:34,Direct
19132,First19132,Last19132,user19132@example.com,Female,31,City49,FL,USA,2023-05-22 02:44:16,Social Media
19133,First19133,Last19133,user19133@example.com,Male,30,City98,IL,USA,2022-07-06 23:30:42,Organic Search
19134,First19134,Last19134,user19134@example.com,Female,37,City21,FL,USA,2023-10-11 07:30:05,Organic Search
19135,First19135,Last19135,user19135@example.com,Male,40,City43,NY,USA,2021-10-12 03:59:17,Organic Search
19136,First19136,Last19136,user19136@example.com,Female,49,City42,OH,USA,2023-07-23 15:08:13,Organic Search
19137,First19137,Last19137,user19137@example.com,Male,35,City2,TX,USA,2023-05-31 19:22:38,Organic Search
19138,First19138,Last19138,user19138@example.com,Male,18,City28,CA,USA,2022-09-29 12:15:10,Referral
19139,First19139,Last19139,user19139@example.com,Female,30,City21,CA,USA,2021-12-15 19:31:15,Organic Search
19140,First19140,Last19140,user19140@example.com,Female,53,City82,NC,USA,2022-09-03 19:32:58,Social Media
19141,First19141,Last19141,user19141@example.com,Other,18,City45,TX,USA,2023-11-14 04:44:16,Direct
19142,First19142,Last19142,user19142@example.com,Female,43,City2,OH,USA,2021-04-03 12:34:36,Referral
19143,First19143,Last19143,user19143@example.com,Female,30,City10,NC,USA,2021-08-08 21:39:30,Organic Search
19144,First19144,Last19144,user19144@example.com,Female,24,City64,OH,USA,2022-12-06 10:01:53,Direct
19145,First19145,Last19145,user19145@example.com,Male,39,City28,GA,USA,2023-01-13 04:44:55,Direct
19146,First19146,Last19146,user19146@example.com,Male,53,City49,PA,USA,2021-06-29 22:20:38,Social Media
19147,First19147,Last19147,user19147@example.com,Male,39,City41,TX,USA,2023-06-02 02:01:46,Direct
19148,First19148,Last19148,user19148@example.com,Female,31,City33,CA,USA,2023-10-13 18:14:40,Social Media
19149,First19149,Last19149,user19149@example.com,Male,19,City17,MI,USA,2021-03-29 03:37:46,Social Media
19150,First19150,Last19150,user19150@example.com,Female,33,City51,GA,USA,2023-12-02 19:54:24,Organic Search
19151,First19151,Last19151,user19151@example.com,Female,19,City24,PA,USA,2021-11-04 15:30:37,Social Media
19152,First19152,Last19152,user19152@example.com,Female,31,City37,NY,USA,2021-12-04 21:25:03,Direct
19153,First19153,Last19153,user19153@example.com,Male,34,City14,MI,USA,2021-02-19 02:53:20,Organic Search
19154,First19154,Last19154,user19154@example.com,Male,18,City59,GA,USA,2022-06-29 03:54:55,Organic Search
19155,First19155,Last19155,user19155@example.com,Female,51,City69,FL,USA,2023-11-11 12:08:01,Social Media
19156,First19156,Last19156,user19156@example.com,Male,20,City33,MI,USA,2021-06-26 02:48:47,Direct
19157,First19157,Last19157,user19157@example.com,Male,32,City24,NC,USA,2022-09-24 02:04:55,Organic Search
19158,First19158,Last19158,user19158@example.com,Male,41,City75,NC,USA,2021-10-28 06:00:35,Paid Search
19159,First19159,Last19159,user19159@example.com,Male,50,City8,NC,USA,2021-01-21 09:24:43,Email
19160,First19160,Last19160,user19160@example.com,Male,25,City81,FL,USA,2023-12-16 22:28:34,Organic Search
19161,First19161,Last19161,user19161@example.com,Female,18,City24,PA,USA,2023-02-23 11:55:53,Paid Search
19162,First19162,Last19162,user19162@example.com,Male,47,City85,FL,USA,2023-03-16 14:19:21,Organic Search
19163,First19163,Last19163,user19163@example.com,Female,20,City74,MI,USA,2022-12-27 06:38:33,Direct
19164,First19164,Last19164,user19164@example.com,Male,39,City90,MI,USA,2021-06-07 05:59:50,Direct
19165,First19165,Last19165,user19165@example.com,Female,40,City100,IL,USA,2021-08-15 02:58:08,Organic Search
19166,First19166,Last19166,user19166@example.com,Female,18,City20,OH,USA,2022-02-26 22:05:22,Direct
19167,First19167,Last19167,user19167@example.com,Male,18,City29,OH,USA,2023-12-26 00:58:57,Direct
19168,First19168,Last19168,user19168@example.com,Male,29,City29,MI,USA,2023-01-06 19:06:23,Paid Search
19169,First19169,Last19169,user19169@example.com,Male,18,City40,PA,USA,2022-04-29 23:08:07,Email
19170,First19170,Last19170,user19170@example.com,Female,18,City43,MI,USA,2022-06-15 06:58:54,Organic Search
19171,First19171,Last19171,user19171@example.com,Female,36,City13,FL,USA,2023-10-06 21:25:50,Direct
19172,First19172,Last19172,user19172@example.com,Female,33,City9,IL,USA,2021-08-03 21:36:00,Organic Search
19173,First19173,Last19173,user19173@example.com,Male,38,City2,IL,USA,2021-12-18 00:51:37,Referral
19174,First19174,Last19174,user19174@example.com,Male,40,City95,NC,USA,2022-02-10 17:40:02,Social Media
19175,First19175,Last19175,user19175@example.com,Male,18,City5,PA,USA,2023-09-10 00:09:08,Organic Search
19176,First19176,Last19176,user19176@example.com,Male,19,City74,FL,USA,2023-04-30 19:16:58,Direct
19177,First19177,Last19177,user19177@example.com,Female,44,City6,PA,USA,2022-10-09 07:39:27,Organic Search
19178,First19178,Last19178,user19178@example.com,Male,53,City83,OH,USA,2021-12-11 07:28:45,Social Media
19179,First19179,Last19179,user19179@example.com,Female,23,City54,OH,USA,2021-08-10 05:01:23,Direct
19180,First19180,Last19180,user19180@example.com,Female,38,City87,MI,USA,2021-12-28 20:18:57,Paid Search
19181,First19181,Last19181,user19181@example.com,Female,44,City6,TX,USA,2023-10-14 19:42:16,Paid Search
19182,First19182,Last19182,user19182@example.com,Male,37,City46,PA,USA,2023-09-23 18:52:59,Organic Search
19183,First19183,Last19183,user19183@example.com,Female,32,City32,OH,USA,2022-04-07 14:50:59,Organic Search
19184,First19184,Last19184,user19184@example.com,Other,27,City1,CA,USA,2021-12-23 03:09:56,Email
19185,First19185,Last19185,user19185@example.com,Female,58,City82,FL,USA,2023-08-26 17:49:20,Organic Search
19186,First19186,Last19186,user19186@example.com,Female,36,City98,OH,USA,2022-05-04 04:14:21,Social Media
19187,First19187,Last19187,user19187@example.com,Female,39,City70,MI,USA,2021-02-12 08:06:06,Organic Search
19188,First19188,Last19188,user19188@example.com,Female,38,City72,CA,USA,2022-01-14 05:44:48,Email
19189,First19189,Last19189,user19189@example.com,Male,25,City53,GA,USA,2022-10-27 09:08:28,Paid Search
19190,First19190,Last19190,user19190@example.com,Female,35,City66,PA,USA,2023-10-31 09:09:59,Direct
19191,First19191,Last19191,user19191@example.com,Female,31,City33,PA,USA,2022-04-10 12:05:25,Paid Search
19192,First19192,Last19192,user19192@example.com,Other,30,City32,TX,USA,2021-09-20 16:43:19,Organic Search
19193,First19193,Last19193,user19193@example.com,Female,38,City2,PA,USA,2022-02-25 15:22:46,Direct
19194,First19194,Last19194,user19194@example.com,Male,24,City20,FL,USA,2021-03-04 10:08:09,Social Media
19195,First19195,Last19195,user19195@example.com,Female,20,City15,NC,USA,2023-09-11 07:52:21,Organic Search
19196,First19196,Last19196,user19196@example.com,Other,41,City12,FL,USA,2021-02-06 13:33:08,Organic Search
19197,First19197,Last19197,user19197@example.com,Male,28,City50,PA,USA,2021-01-02 01:31:45,Social Media
19198,First19198,Last19198,user19198@example.com,Male,30,City51,PA,USA,2022-11-03 20:41:02,Social Media
19199,First19199,Last19199,user19199@example.com,Female,18,City57,CA,USA,2021-06-18 11:12:58,Organic Search
19200,First19200,Last19200,user19200@example.com,Male,46,City29,FL,USA,2021-11-20 21:46:45,Referral
19201,First19201,Last19201,user19201@example.com,Male,41,City18,NC,USA,2022-06-22 03:16:36,Paid Search
19202,First19202,Last19202,user19202@example.com,Male,43,City79,MI,USA,2023-05-17 13:49:37,Direct
19203,First19203,Last19203,user19203@example.com,Female,39,City1,PA,USA,2022-02-28 22:28:46,Direct
19204,First19204,Last19204,user19204@example.com,Male,18,City37,FL,USA,2023-11-14 01:48:31,Paid Search
19205,First19205,Last19205,user19205@example.com,Male,37,City87,OH,USA,2022-05-11 19:08:02,Organic Search
19206,First19206,Last19206,user19206@example.com,Female,27,City43,MI,USA,2023-10-04 11:14:21,Social Media
19207,First19207,Last19207,user19207@example.com,Female,23,City59,OH,USA,2022-05-10 20:22:52,Organic Search
19208,First19208,Last19208,user19208@example.com,Other,41,City43,IL,USA,2022-07-19 16:00:53,Paid Search
19209,First19209,Last19209,user19209@example.com,Male,54,City97,FL,USA,2023-11-15 03:15:46,Social Media
19210,First19210,Last19210,user19210@example.com,Female,52,City73,FL,USA,2023-01-09 08:12:38,Email
19211,First19211,Last19211,user19211@example.com,Male,42,City72,OH,USA,2021-06-13 09:54:57,Organic Search
19212,First19212,Last19212,user19212@example.com,Female,34,City70,PA,USA,2022-10-17 19:37:21,Social Media
19213,First19213,Last19213,user19213@example.com,Female,32,City58,FL,USA,2021-09-04 09:25:09,Referral
19214,First19214,Last19214,user19214@example.com,Male,24,City42,TX,USA,2021-12-05 18:37:42,Organic Search
19215,First19215,Last19215,user19215@example.com,Female,31,City73,NY,USA,2023-07-06 22:28:10,Organic Search
19216,First19216,Last19216,user19216@example.com,Male,45,City24,FL,USA,2023-01-17 06:24:00,Organic Search
19217,First19217,Last19217,user19217@example.com,Female,56,City12,OH,USA,2021-11-10 20:17:20,Organic Search
19218,First19218,Last19218,user19218@example.com,Male,25,City22,NY,USA,2021-01-06 03:06:18,Direct
19219,First19219,Last19219,user19219@example.com,Female,18,City76,NC,USA,2022-08-05 02:41:49,Email
19220,First19220,Last19220,user19220@example.com,Male,28,City95,NC,USA,2021-10-01 16:29:47,Paid Search
19221,First19221,Last19221,user19221@example.com,Male,45,City76,PA,USA,2021-01-31 23:21:55,Organic Search
19222,First19222,Last19222,user19222@example.com,Other,59,City99,NC,USA,2021-03-11 05:31:02,Direct
19223,First19223,Last19223,user19223@example.com,Female,50,City55,CA,USA,2023-01-07 12:51:23,Email
19224,First19224,Last19224,user19224@example.com,Other,50,City40,PA,USA,2022-03-30 05:27:07,Paid Search
19225,First19225,Last19225,user19225@example.com,Male,24,City22,TX,USA,2021-10-15 03:36:44,Organic Search
19226,First19226,Last19226,user19226@example.com,Male,25,City51,PA,USA,2023-08-21 09:24:33,Referral
19227,First19227,Last19227,user19227@example.com,Female,19,City6,IL,USA,2023-06-22 15:27:40,Direct
19228,First19228,Last19228,user19228@example.com,Female,27,City30,IL,USA,2022-05-26 00:16:03,Direct
19229,First19229,Last19229,user19229@example.com,Male,45,City31,CA,USA,2021-10-29 11:49:26,Direct
19230,First19230,Last19230,user19230@example.com,Female,54,City54,IL,USA,2022-07-09 20:24:44,Direct
19231,First19231,Last19231,user19231@example.com,Male,39,City86,PA,USA,2023-04-04 16:51:13,Social Media
19232,First19232,Last19232,user19232@example.com,Male,31,City23,CA,USA,2021-01-12 18:05:58,Direct
19233,First19233,Last19233,user19233@example.com,Male,22,City2,MI,USA,2022-11-02 03:32:11,Direct
19234,First19234,Last19234,user19234@example.com,Female,33,City89,OH,USA,2023-02-16 21:06:25,Organic Search
19235,First19235,Last19235,user19235@example.com,Female,37,City19,CA,USA,2023-06-13 13:47:01,Paid Search
19236,First19236,Last19236,user19236@example.com,Female,18,City59,OH,USA,2021-08-25 23:26:04,Email
19237,First19237,Last19237,user19237@example.com,Female,46,City48,NC,USA,2021-08-11 13:27:42,Organic Search
19238,First19238,Last19238,user19238@example.com,Male,29,City46,OH,USA,2021-08-25 00:06:48,Social Media
19239,First19239,Last19239,user19239@example.com,Female,45,City67,MI,USA,2023-10-16 23:40:34,Organic Search
19240,First19240,Last19240,user19240@example.com,Female,34,City24,IL,USA,2021-06-04 05:28:52,Organic Search
19241,First19241,Last19241,user19241@example.com,Female,38,City10,TX,USA,2023-04-17 12:31:02,Organic Search
19242,First19242,Last19242,user19242@example.com,Male,26,City33,OH,USA,2023-12-16 12:07:11,Referral
19243,First19243,Last19243,user19243@example.com,Female,30,City60,PA,USA,2023-11-02 05:40:47,Paid Search
19244,First19244,Last19244,user19244@example.com,Female,42,City60,GA,USA,2022-03-25 10:06:59,Paid Search
19245,First19245,Last19245,user19245@example.com,Other,33,City4,GA,USA,2023-07-08 06:00:30,Organic Search
19246,First19246,Last19246,user19246@example.com,Other,21,City89,MI,USA,2023-01-04 03:13:11,Direct
19247,First19247,Last19247,user19247@example.com,Female,36,City77,PA,USA,2023-08-09 02:22:11,Paid Search
19248,First19248,Last19248,user19248@example.com,Male,39,City17,OH,USA,2021-06-26 07:31:07,Direct
19249,First19249,Last19249,user19249@example.com,Female,51,City1,TX,USA,2023-04-17 20:11:01,Organic Search
19250,First19250,Last19250,user19250@example.com,Female,48,City57,FL,USA,2022-10-04 16:38:35,Organic Search
19251,First19251,Last19251,user19251@example.com,Female,34,City15,OH,USA,2022-08-14 21:06:51,Social Media
19252,First19252,Last19252,user19252@example.com,Male,28,City12,PA,USA,2023-03-09 09:59:59,Direct
19253,First19253,Last19253,user19253@example.com,Male,32,City45,TX,USA,2021-10-26 17:28:25,Direct
19254,First19254,Last19254,user19254@example.com,Male,28,City21,MI,USA,2021-03-23 14:28:34,Organic Search
19255,First19255,Last19255,user19255@example.com,Male,41,City29,OH,USA,2022-07-04 07:41:15,Paid Search
19256,First19256,Last19256,user19256@example.com,Male,47,City92,TX,USA,2021-11-27 12:49:23,Direct
19257,First19257,Last19257,user19257@example.com,Female,49,City97,MI,USA,2021-10-08 12:10:55,Email
19258,First19258,Last19258,user19258@example.com,Male,30,City71,GA,USA,2023-12-29 09:12:11,Direct
19259,First19259,Last19259,user19259@example.com,Male,28,City1,OH,USA,2021-08-05 11:02:00,Paid Search
19260,First19260,Last19260,user19260@example.com,Male,29,City24,FL,USA,2021-09-15 17:18:07,Email
19261,First19261,Last19261,user19261@example.com,Male,18,City25,CA,USA,2022-01-01 06:25:22,Paid Search
19262,First19262,Last19262,user19262@example.com,Other,20,City56,PA,USA,2022-06-28 17:17:06,Organic Search
19263,First19263,Last19263,user19263@example.com,Male,34,City90,IL,USA,2023-08-09 19:22:43,Organic Search
19264,First19264,Last19264,user19264@example.com,Male,39,City22,NC,USA,2021-07-12 23:23:59,Referral
19265,First19265,Last19265,user19265@example.com,Female,40,City13,MI,USA,2022-11-05 20:46:33,Paid Search
19266,First19266,Last19266,user19266@example.com,Female,25,City83,PA,USA,2022-02-08 03:57:37,Organic Search
19267,First19267,Last19267,user19267@example.com,Male,29,City78,CA,USA,2023-05-22 19:47:35,Paid Search
19268,First19268,Last19268,user19268@example.com,Female,31,City93,TX,USA,2022-10-21 10:57:00,Referral
19269,First19269,Last19269,user19269@example.com,Female,30,City85,NY,USA,2023-05-20 19:58:07,Organic Search
19270,First19270,Last19270,user19270@example.com,Female,43,City22,TX,USA,2023-07-25 11:16:03,Paid Search
19271,First19271,Last19271,user19271@example.com,Female,19,City9,CA,USA,2023-09-25 20:53:22,Organic Search
19272,First19272,Last19272,user19272@example.com,Other,21,City46,NY,USA,2023-12-26 06:29:14,Direct
19273,First19273,Last19273,user19273@example.com,Male,31,City68,GA,USA,2022-11-09 00:53:58,Paid Search
19274,First19274,Last19274,user19274@example.com,Male,18,City16,TX,USA,2022-11-29 11:08:44,Direct
19275,First19275,Last19275,user19275@example.com,Male,18,City67,NC,USA,2021-06-03 19:02:03,Referral
19276,First19276,Last19276,user19276@example.com,Male,18,City74,FL,USA,2021-04-25 23:22:29,Paid Search
19277,First19277,Last19277,user19277@example.com,Female,32,City63,NY,USA,2022-06-18 11:06:30,Referral
19278,First19278,Last19278,user19278@example.com,Female,42,City93,OH,USA,2023-01-29 21:28:42,Direct
19279,First19279,Last19279,user19279@example.com,Male,42,City1,NC,USA,2021-09-29 12:40:05,Organic Search
19280,First19280,Last19280,user19280@example.com,Male,54,City88,IL,USA,2021-12-24 21:58:29,Organic Search
19281,First19281,Last19281,user19281@example.com,Male,36,City47,CA,USA,2023-02-05 22:33:33,Organic Search
19282,First19282,Last19282,user19282@example.com,Other,37,City73,NC,USA,2021-08-20 13:22:37,Social Media
19283,First19283,Last19283,user19283@example.com,Female,31,City13,NC,USA,2022-07-25 09:07:11,Organic Search
19284,First19284,Last19284,user19284@example.com,Female,32,City56,OH,USA,2022-08-13 06:03:59,Social Media
19285,First19285,Last19285,user19285@example.com,Female,59,City14,CA,USA,2023-10-01 03:30:16,Paid Search
19286,First19286,Last19286,user19286@example.com,Female,38,City99,FL,USA,2022-03-17 02:05:52,Organic Search
19287,First19287,Last19287,user19287@example.com,Female,39,City15,CA,USA,2021-08-19 08:07:22,Paid Search
19288,First19288,Last19288,user19288@example.com,Male,21,City65,TX,USA,2021-07-10 05:45:55,Organic Search
19289,First19289,Last19289,user19289@example.com,Female,39,City56,OH,USA,2021-11-17 17:03:53,Direct
19290,First19290,Last19290,user19290@example.com,Female,42,City28,CA,USA,2021-11-02 03:20:15,Social Media
19291,First19291,Last19291,user19291@example.com,Female,48,City69,GA,USA,2023-04-01 17:10:53,Social Media
19292,First19292,Last19292,user19292@example.com,Other,42,City48,MI,USA,2022-10-12 12:46:18,Social Media
19293,First19293,Last19293,user19293@example.com,Female,33,City43,FL,USA,2023-01-17 13:48:42,Paid Search
19294,First19294,Last19294,user19294@example.com,Female,32,City71,FL,USA,2022-11-21 13:02:09,Paid Search
19295,First19295,Last19295,user19295@example.com,Female,34,City71,CA,USA,2022-06-11 11:34:26,Direct
19296,First19296,Last19296,user19296@example.com,Male,36,City11,IL,USA,2023-10-13 12:49:16,Email
19297,First19297,Last19297,user19297@example.com,Female,50,City94,GA,USA,2023-06-14 06:09:45,Email
19298,First19298,Last19298,user19298@example.com,Female,47,City76,GA,USA,2021-08-19 15:22:02,Organic Search
19299,First19299,Last19299,user19299@example.com,Male,44,City41,OH,USA,2022-04-09 11:41:52,Referral
19300,First19300,Last19300,user19300@example.com,Female,59,City73,OH,USA,2021-11-11 23:06:51,Email
19301,First19301,Last19301,user19301@example.com,Female,18,City96,GA,USA,2023-03-27 18:44:16,Paid Search
19302,First19302,Last19302,user19302@example.com,Female,29,City60,GA,USA,2022-01-12 20:02:33,Direct
19303,First19303,Last19303,user19303@example.com,Other,34,City89,CA,USA,2022-12-02 09:28:40,Direct
19304,First19304,Last19304,user19304@example.com,Male,26,City61,NY,USA,2021-11-16 16:21:31,Social Media
19305,First19305,Last19305,user19305@example.com,Female,23,City22,MI,USA,2021-07-07 18:45:57,Organic Search
19306,First19306,Last19306,user19306@example.com,Female,18,City91,GA,USA,2021-01-11 01:16:08,Paid Search
19307,First19307,Last19307,user19307@example.com,Male,31,City89,CA,USA,2023-12-25 02:48:52,Organic Search
19308,First19308,Last19308,user19308@example.com,Male,45,City13,NC,USA,2021-08-29 03:29:05,Direct
19309,First19309,Last19309,user19309@example.com,Female,44,City49,NC,USA,2023-06-30 11:25:04,Organic Search
19310,First19310,Last19310,user19310@example.com,Female,25,City72,MI,USA,2023-06-19 08:37:47,Referral
19311,First19311,Last19311,user19311@example.com,Female,37,City67,NY,USA,2021-09-16 03:25:49,Organic Search
19312,First19312,Last19312,user19312@example.com,Female,51,City6,PA,USA,2022-03-31 16:55:03,Social Media
19313,First19313,Last19313,user19313@example.com,Male,18,City91,FL,USA,2023-07-04 16:56:14,Paid Search
19314,First19314,Last19314,user19314@example.com,Male,33,City7,MI,USA,2023-01-25 15:35:49,Social Media
19315,First19315,Last19315,user19315@example.com,Male,38,City97,OH,USA,2022-02-09 15:31:09,Paid Search
19316,First19316,Last19316,user19316@example.com,Other,35,City99,NY,USA,2023-11-05 08:36:20,Referral
19317,First19317,Last19317,user19317@example.com,Male,45,City44,MI,USA,2022-01-10 12:31:23,Paid Search
19318,First19318,Last19318,user19318@example.com,Other,18,City31,CA,USA,2021-08-21 00:02:13,Paid Search
19319,First19319,Last19319,user19319@example.com,Other,22,City62,NC,USA,2021-06-10 12:18:02,Email
19320,First19320,Last19320,user19320@example.com,Other,43,City69,NC,USA,2023-02-07 05:49:11,Organic Search
19321,First19321,Last19321,user19321@example.com,Male,18,City98,NC,USA,2021-02-01 17:33:10,Direct
19322,First19322,Last19322,user19322@example.com,Other,44,City90,IL,USA,2023-07-15 08:23:44,Paid Search
19323,First19323,Last19323,user19323@example.com,Male,40,City78,TX,USA,2021-11-29 19:37:45,Organic Search
19324,First19324,Last19324,user19324@example.com,Male,43,City28,PA,USA,2022-02-09 13:39:09,Social Media
19325,First19325,Last19325,user19325@example.com,Male,29,City9,MI,USA,2023-05-28 04:53:01,Paid Search
19326,First19326,Last19326,user19326@example.com,Female,41,City71,CA,USA,2023-06-10 17:02:15,Social Media
19327,First19327,Last19327,user19327@example.com,Male,20,City49,MI,USA,2022-03-14 14:38:13,Referral
19328,First19328,Last19328,user19328@example.com,Female,30,City78,GA,USA,2022-08-29 21:13:15,Referral
19329,First19329,Last19329,user19329@example.com,Male,35,City20,MI,USA,2023-01-14 01:19:46,Direct
19330,First19330,Last19330,user19330@example.com,Male,24,City66,FL,USA,2023-01-24 08:03:11,Organic Search
19331,First19331,Last19331,user19331@example.com,Male,37,City75,NY,USA,2022-08-08 06:09:07,Paid Search
19332,First19332,Last19332,user19332@example.com,Female,21,City62,FL,USA,2023-07-13 10:50:05,Social Media
19333,First19333,Last19333,user19333@example.com,Female,38,City23,CA,USA,2023-07-10 12:51:44,Organic Search
19334,First19334,Last19334,user19334@example.com,Female,55,City66,MI,USA,2023-07-18 14:08:32,Organic Search
19335,First19335,Last19335,user19335@example.com,Female,19,City36,MI,USA,2021-10-21 10:20:11,Organic Search
19336,First19336,Last19336,user19336@example.com,Other,34,City43,GA,USA,2021-10-09 01:18:41,Email
19337,First19337,Last19337,user19337@example.com,Female,18,City40,PA,USA,2021-06-02 23:10:05,Organic Search
19338,First19338,Last19338,user19338@example.com,Female,25,City7,CA,USA,2023-06-24 01:56:27,Organic Search
19339,First19339,Last19339,user19339@example.com,Female,43,City85,CA,USA,2021-03-08 08:41:49,Paid Search
